"name","estimate","margin_of_error","order","geoid","st","cnty","Line_Type","Tenure","Year_Structure_Built","Household_Income","Cost_Burden"
"Shenandoah County, Virginia","0.0","161.0","6.0","05000US51171","51","171","D","Owner","2000+","<=50% AMI","Moderate cost burden"
"Shenandoah County, Virginia","25.0","47.0","7.0","05000US51171","51","171","D","Owner","2000+","<=50% AMI","Severe cost burden"
"Shenandoah County, Virginia","0.0","161.0","8.0","05000US51171","51","171","D","Owner","2000+","<=50% AMI","N/A"
"Shenandoah County, Virginia","75.0","70.0","9.0","05000US51171","51","171","S","Owner","2000+","50.1-80% AMI","All"
"Shenandoah County, Virginia","20.0","24.0","10.0","05000US51171","51","171","D","Owner","2000+","50.1-80% AMI","No cost burden"
"Shenandoah County, Virginia","60.0","67.0","11.0","05000US51171","51","171","D","Owner","2000+","50.1-80% AMI","Moderate cost burden"
"Shenandoah County, Virginia","0.0","161.0","12.0","05000US51171","51","171","D","Owner","2000+","50.1-80% AMI","Severe cost burden"
"Shenandoah County, Virginia","0.0","161.0","13.0","05000US51171","51","171","D","Owner","2000+","50.1-80% AMI","N/A"
"Shenandoah County, Virginia","90.0","101.0","14.0","05000US51171","51","171","S","Owner","2000+","80.1-120% AMI","All"
"Shenandoah County, Virginia","60.0","83.0","15.0","05000US51171","51","171","D","Owner","2000+","80.1-120% AMI","No cost burden"
"Shenandoah County, Virginia","30.0","57.0","16.0","05000US51171","51","171","D","Owner","2000+","80.1-120% AMI","Moderate cost burden"
"Shenandoah County, Virginia","0.0","161.0","17.0","05000US51171","51","171","D","Owner","2000+","80.1-120% AMI","Severe cost burden"
"Shenandoah County, Virginia","0.0","161.0","18.0","05000US51171","51","171","D","Owner","2000+","80.1-120% AMI","N/A"
"Shenandoah County, Virginia","410.0","145.0","19.0","05000US51171","51","171","S","Owner","2000+",">120% AMI","All"
"Shenandoah County, Virginia","340.0","141.0","20.0","05000US51171","51","171","D","Owner","2000+",">120% AMI","No cost burden"
"Shenandoah County, Virginia","65.0","65.0","21.0","05000US51171","51","171","D","Owner","2000+",">120% AMI","Moderate cost burden"
"Shenandoah County, Virginia","0.0","161.0","22.0","05000US51171","51","171","D","Owner","2000+",">120% AMI","Severe cost burden"
"Shenandoah County, Virginia","0.0","161.0","23.0","05000US51171","51","171","D","Owner","2000+",">120% AMI","N/A"
"Shenandoah County, Virginia","3515.0","390.0","24.0","05000US51171","51","171","S","Owner","1980 to 1999","All","All"
"Shenandoah County, Virginia","325.0","148.0","25.0","05000US51171","51","171","S","Owner","1980 to 1999","<=50% AMI","All"
"Shenandoah County, Virginia","70.0","64.0","26.0","05000US51171","51","171","D","Owner","1980 to 1999","<=50% AMI","No cost burden"
"Shenandoah County, Virginia","80.0","74.0","27.0","05000US51171","51","171","D","Owner","1980 to 1999","<=50% AMI","Moderate cost burden"
"Shenandoah County, Virginia","170.0","114.0","28.0","05000US51171","51","171","D","Owner","1980 to 1999","<=50% AMI","Severe cost burden"
"Shenandoah County, Virginia","0.0","161.0","29.0","05000US51171","51","171","D","Owner","1980 to 1999","<=50% AMI","N/A"
"Shenandoah County, Virginia","550.0","228.0","30.0","05000US51171","51","171","S","Owner","1980 to 1999","50.1-80% AMI","All"
"Shenandoah County, Virginia","325.0","174.0","31.0","05000US51171","51","171","D","Owner","1980 to 1999","50.1-80% AMI","No cost burden"
"Shenandoah County, Virginia","20.0","34.0","32.0","05000US51171","51","171","D","Owner","1980 to 1999","50.1-80% AMI","Moderate cost burden"
"Shenandoah County, Virginia","205.0","162.0","33.0","05000US51171","51","171","D","Owner","1980 to 1999","50.1-80% AMI","Severe cost burden"
"Shenandoah County, Virginia","0.0","161.0","34.0","05000US51171","51","171","D","Owner","1980 to 1999","50.1-80% AMI","N/A"
"Shenandoah County, Virginia","515.0","178.0","35.0","05000US51171","51","171","S","Owner","1980 to 1999","80.1-120% AMI","All"
"Shenandoah County, Virginia","345.0","131.0","36.0","05000US51171","51","171","D","Owner","1980 to 1999","80.1-120% AMI","No cost burden"
"Shenandoah County, Virginia","155.0","100.0","37.0","05000US51171","51","171","D","Owner","1980 to 1999","80.1-120% AMI","Moderate cost burden"
"Shenandoah County, Virginia","20.0","32.0","38.0","05000US51171","51","171","D","Owner","1980 to 1999","80.1-120% AMI","Severe cost burden"
"Shenandoah County, Virginia","0.0","161.0","39.0","05000US51171","51","171","D","Owner","1980 to 1999","80.1-120% AMI","N/A"
"Shenandoah County, Virginia","2120.0","285.0","40.0","05000US51171","51","171","S","Owner","1980 to 1999",">120% AMI","All"
"Shenandoah County, Virginia","1875.0","290.0","41.0","05000US51171","51","171","D","Owner","1980 to 1999",">120% AMI","No cost burden"
"Shenandoah County, Virginia","250.0","170.0","42.0","05000US51171","51","171","D","Owner","1980 to 1999",">120% AMI","Moderate cost burden"
"Shenandoah County, Virginia","0.0","161.0","43.0","05000US51171","51","171","D","Owner","1980 to 1999",">120% AMI","Severe cost burden"
"Shenandoah County, Virginia","0.0","161.0","44.0","05000US51171","51","171","D","Owner","1980 to 1999",">120% AMI","N/A"
"Shenandoah County, Virginia","3315.0","439.0","45.0","05000US51171","51","171","S","Owner","1960 to 1979","All","All"
"Shenandoah County, Virginia","785.0","244.0","46.0","05000US51171","51","171","S","Owner","1960 to 1979","<=50% AMI","All"
"Shenandoah County, Virginia","445.0","186.0","47.0","05000US51171","51","171","D","Owner","1960 to 1979","<=50% AMI","No cost burden"
"Shenandoah County, Virginia","155.0","104.0","48.0","05000US51171","51","171","D","Owner","1960 to 1979","<=50% AMI","Moderate cost burden"
"Shenandoah County, Virginia","160.0","115.0","49.0","05000US51171","51","171","D","Owner","1960 to 1979","<=50% AMI","Severe cost burden"
"Shenandoah County, Virginia","25.0","42.0","50.0","05000US51171","51","171","D","Owner","1960 to 1979","<=50% AMI","N/A"
"Shenandoah County, Virginia","475.0","178.0","51.0","05000US51171","51","171","S","Owner","1960 to 1979","50.1-80% AMI","All"
"Shenandoah County, Virginia","420.0","158.0","52.0","05000US51171","51","171","D","Owner","1960 to 1979","50.1-80% AMI","No cost burden"
"Shenandoah County, Virginia","55.0","59.0","53.0","05000US51171","51","171","D","Owner","1960 to 1979","50.1-80% AMI","Moderate cost burden"
"Shenandoah County, Virginia","0.0","161.0","54.0","05000US51171","51","171","D","Owner","1960 to 1979","50.1-80% AMI","Severe cost burden"
"Shenandoah County, Virginia","0.0","161.0","55.0","05000US51171","51","171","D","Owner","1960 to 1979","50.1-80% AMI","N/A"
"Shenandoah County, Virginia","810.0","209.0","56.0","05000US51171","51","171","S","Owner","1960 to 1979","80.1-120% AMI","All"
"Shenandoah County, Virginia","645.0","194.0","57.0","05000US51171","51","171","D","Owner","1960 to 1979","80.1-120% AMI","No cost burden"
"Shenandoah County, Virginia","160.0","95.0","58.0","05000US51171","51","171","D","Owner","1960 to 1979","80.1-120% AMI","Moderate cost burden"
"Shenandoah County, Virginia","4.0","12.0","59.0","05000US51171","51","171","D","Owner","1960 to 1979","80.1-120% AMI","Severe cost burden"
"Shenandoah County, Virginia","0.0","161.0","60.0","05000US51171","51","171","D","Owner","1960 to 1979","80.1-120% AMI","N/A"
"Shenandoah County, Virginia","1245.0","284.0","61.0","05000US51171","51","171","S","Owner","1960 to 1979",">120% AMI","All"
"Shenandoah County, Virginia","1215.0","290.0","62.0","05000US51171","51","171","D","Owner","1960 to 1979",">120% AMI","No cost burden"
"Shenandoah County, Virginia","30.0","44.0","63.0","05000US51171","51","171","D","Owner","1960 to 1979",">120% AMI","Moderate cost burden"
"Shenandoah County, Virginia","0.0","161.0","64.0","05000US51171","51","171","D","Owner","1960 to 1979",">120% AMI","Severe cost burden"
"Shenandoah County, Virginia","0.0","161.0","65.0","05000US51171","51","171","D","Owner","1960 to 1979",">120% AMI","N/A"
"Shenandoah County, Virginia","1895.0","365.0","66.0","05000US51171","51","171","S","Owner","1940 to 1959","All","All"
"Shenandoah County, Virginia","435.0","139.0","67.0","05000US51171","51","171","S","Owner","1940 to 1959","<=50% AMI","All"
"Shenandoah County, Virginia","200.0","93.0","68.0","05000US51171","51","171","D","Owner","1940 to 1959","<=50% AMI","No cost burden"
"Shenandoah County, Virginia","175.0","108.0","69.0","05000US51171","51","171","D","Owner","1940 to 1959","<=50% AMI","Moderate cost burden"
"Shenandoah County, Virginia","60.0","62.0","70.0","05000US51171","51","171","D","Owner","1940 to 1959","<=50% AMI","Severe cost burden"
"Shenandoah County, Virginia","0.0","161.0","71.0","05000US51171","51","171","D","Owner","1940 to 1959","<=50% AMI","N/A"
"Shenandoah County, Virginia","260.0","143.0","72.0","05000US51171","51","171","S","Owner","1940 to 1959","50.1-80% AMI","All"
"Shenandoah County, Virginia","125.0","106.0","73.0","05000US51171","51","171","D","Owner","1940 to 1959","50.1-80% AMI","No cost burden"
"Shenandoah County, Virginia","125.0","80.0","74.0","05000US51171","51","171","D","Owner","1940 to 1959","50.1-80% AMI","Moderate cost burden"
"Shenandoah County, Virginia","4.0","12.0","75.0","05000US51171","51","171","D","Owner","1940 to 1959","50.1-80% AMI","Severe cost burden"
"Shenandoah County, Virginia","0.0","161.0","76.0","05000US51171","51","171","D","Owner","1940 to 1959","50.1-80% AMI","N/A"
"Shenandoah County, Virginia","505.0","202.0","77.0","05000US51171","51","171","S","Owner","1940 to 1959","80.1-120% AMI","All"
"Shenandoah County, Virginia","310.0","138.0","78.0","05000US51171","51","171","D","Owner","1940 to 1959","80.1-120% AMI","No cost burden"
"Shenandoah County, Virginia","165.0","128.0","79.0","05000US51171","51","171","D","Owner","1940 to 1959","80.1-120% AMI","Moderate cost burden"
"Shenandoah County, Virginia","30.0","53.0","80.0","05000US51171","51","171","D","Owner","1940 to 1959","80.1-120% AMI","Severe cost burden"
"Shenandoah County, Virginia","0.0","161.0","81.0","05000US51171","51","171","D","Owner","1940 to 1959","80.1-120% AMI","N/A"
"Shenandoah County, Virginia","695.0","269.0","82.0","05000US51171","51","171","S","Owner","1940 to 1959",">120% AMI","All"
"Shenandoah County, Virginia","695.0","269.0","83.0","05000US51171","51","171","D","Owner","1940 to 1959",">120% AMI","No cost burden"
"Shenandoah County, Virginia","0.0","161.0","84.0","05000US51171","51","171","D","Owner","1940 to 1959",">120% AMI","Moderate cost burden"
"Shenandoah County, Virginia","0.0","161.0","85.0","05000US51171","51","171","D","Owner","1940 to 1959",">120% AMI","Severe cost burden"
"Shenandoah County, Virginia","0.0","161.0","86.0","05000US51171","51","171","D","Owner","1940 to 1959",">120% AMI","N/A"
"Shenandoah County, Virginia","2410.0","354.0","87.0","05000US51171","51","171","S","Owner","1939-","All","All"
"Shenandoah County, Virginia","440.0","157.0","88.0","05000US51171","51","171","S","Owner","1939-","<=50% AMI","All"
"Shenandoah County, Virginia","215.0","114.0","89.0","05000US51171","51","171","D","Owner","1939-","<=50% AMI","No cost burden"
"Shenandoah County, Virginia","45.0","59.0","90.0","05000US51171","51","171","D","Owner","1939-","<=50% AMI","Moderate cost burden"
"Shenandoah County, Virginia","180.0","121.0","91.0","05000US51171","51","171","D","Owner","1939-","<=50% AMI","Severe cost burden"
"Shenandoah County, Virginia","0.0","161.0","92.0","05000US51171","51","171","D","Owner","1939-","<=50% AMI","N/A"
"Shenandoah County, Virginia","225.0","106.0","93.0","05000US51171","51","171","S","Owner","1939-","50.1-80% AMI","All"
"Shenandoah County, Virginia","180.0","109.0","94.0","05000US51171","51","171","D","Owner","1939-","50.1-80% AMI","No cost burden"
"Shenandoah County, Virginia","25.0","30.0","95.0","05000US51171","51","171","D","Owner","1939-","50.1-80% AMI","Moderate cost burden"
"Shenandoah County, Virginia","20.0","35.0","96.0","05000US51171","51","171","D","Owner","1939-","50.1-80% AMI","Severe cost burden"
"Shenandoah County, Virginia","0.0","161.0","97.0","05000US51171","51","171","D","Owner","1939-","50.1-80% AMI","N/A"
"Shenandoah County, Virginia","700.0","218.0","98.0","05000US51171","51","171","S","Owner","1939-","80.1-120% AMI","All"
"Shenandoah County, Virginia","540.0","187.0","99.0","05000US51171","51","171","D","Owner","1939-","80.1-120% AMI","No cost burden"
"Shenandoah County, Virginia","120.0","108.0","100.0","05000US51171","51","171","D","Owner","1939-","80.1-120% AMI","Moderate cost burden"
"Shenandoah County, Virginia","40.0","61.0","101.0","05000US51171","51","171","D","Owner","1939-","80.1-120% AMI","Severe cost burden"
"Shenandoah County, Virginia","0.0","161.0","102.0","05000US51171","51","171","D","Owner","1939-","80.1-120% AMI","N/A"
"Shenandoah County, Virginia","1045.0","256.0","103.0","05000US51171","51","171","S","Owner","1939-",">120% AMI","All"
"Shenandoah County, Virginia","745.0","215.0","104.0","05000US51171","51","171","D","Owner","1939-",">120% AMI","No cost burden"
"Shenandoah County, Virginia","230.0","147.0","105.0","05000US51171","51","171","D","Owner","1939-",">120% AMI","Moderate cost burden"
"Shenandoah County, Virginia","70.0","65.0","106.0","05000US51171","51","171","D","Owner","1939-",">120% AMI","Severe cost burden"
"Shenandoah County, Virginia","0.0","161.0","107.0","05000US51171","51","171","D","Owner","1939-",">120% AMI","N/A"
"Shenandoah County, Virginia","4990.0","509.0","108.0","05000US51171","51","171","S","Renter","All","All","All"
"Shenandoah County, Virginia","95.0","67.0","109.0","05000US51171","51","171","S","Renter","2000+","All","All"
"Shenandoah County, Virginia","30.0","16.0","110.0","05000US51171","51","171","S","Renter","2000+","<=50% AMI","All"
"Shenandoah County, Virginia","20.0","18.0","111.0","05000US51171","51","171","D","Renter","2000+","<=50% AMI","No cost burden"
"Shenandoah County, Virginia","10.0","16.0","112.0","05000US51171","51","171","D","Renter","2000+","<=50% AMI","Moderate cost burden"
"Shenandoah County, Virginia","0.0","161.0","113.0","05000US51171","51","171","D","Renter","2000+","<=50% AMI","Severe cost burden"
"Shenandoah County, Virginia","0.0","161.0","114.0","05000US51171","51","171","D","Renter","2000+","<=50% AMI","N/A"
"Shenandoah County, Virginia","0.0","161.0","115.0","05000US51171","51","171","S","Renter","2000+","50.1-80% AMI","All"
"Shenandoah County, Virginia","0.0","161.0","116.0","05000US51171","51","171","D","Renter","2000+","50.1-80% AMI","No cost burden"
"Shenandoah County, Virginia","0.0","161.0","117.0","05000US51171","51","171","D","Renter","2000+","50.1-80% AMI","Moderate cost burden"
"Shenandoah County, Virginia","0.0","161.0","118.0","05000US51171","51","171","D","Renter","2000+","50.1-80% AMI","Severe cost burden"
"Shenandoah County, Virginia","0.0","161.0","119.0","05000US51171","51","171","D","Renter","2000+","50.1-80% AMI","N/A"
"Shenandoah County, Virginia","15.0","30.0","120.0","05000US51171","51","171","S","Renter","2000+","80.1-120% AMI","All"
"Shenandoah County, Virginia","15.0","30.0","121.0","05000US51171","51","171","D","Renter","2000+","80.1-120% AMI","No cost burden"
"Shenandoah County, Virginia","0.0","161.0","122.0","05000US51171","51","171","D","Renter","2000+","80.1-120% AMI","Moderate cost burden"
"Shenandoah County, Virginia","0.0","161.0","123.0","05000US51171","51","171","D","Renter","2000+","80.1-120% AMI","Severe cost burden"
"Shenandoah County, Virginia","0.0","161.0","124.0","05000US51171","51","171","D","Renter","2000+","80.1-120% AMI","N/A"
"Shenandoah County, Virginia","50.0","59.0","125.0","05000US51171","51","171","S","Renter","2000+",">120% AMI","All"
"Shenandoah County, Virginia","50.0","59.0","126.0","05000US51171","51","171","D","Renter","2000+",">120% AMI","No cost burden"
"Shenandoah County, Virginia","0.0","161.0","127.0","05000US51171","51","171","D","Renter","2000+",">120% AMI","Moderate cost burden"
